Station Number,Sample Type,Sample ID,Sample Date,Statutory Class,Attained Class,Report,Final Determination
S-76,MACROINVERTEBRATE,571,8/29/1996,C,Yes,,C
S-76,MACROINVERTEBRATE,724,8/25/1998,C,Yes,,C
S-76,MACROINVERTEBRATE,1250,8/21/2003,C,Yes,,C
S-76,MACROINVERTEBRATE,2193,8/8/2013,C,Indeterminate,View,I
S-77,MACROINVERTEBRATE,95,9/5/1984,C,No,Report,NA
S-77,MACROINVERTEBRATE,222,8/16/1988,C,No,,NA
S-78,MACROINVERTEBRATE,96,9/5/1984,C,No,Report,NA
S-78,MACROINVERTEBRATE,132,7/5/1985,C,No,,NA
S-78,MACROINVERTEBRATE,160,8/27/1985,C,No,,NA
S-78,MACROINVERTEBRATE,186,8/20/1987,C,No,,NA
S-78,MACROINVERTEBRATE,223,8/16/1988,C,No,,NA
S-78,MACROINVERTEBRATE,291,8/1/1989,--,--,,
S-78,MACROINVERTEBRATE,292,8/1/1989,--,--,,
S-78,MACROINVERTEBRATE,365,8/25/1992,C,No,,NA
S-78,MACROINVERTEBRATE,572,8/29/1996,C,Yes,,C
S-78,MACROINVERTEBRATE,725,8/25/1998,C,Yes,,C
S-78,MACROINVERTEBRATE,1251,7/25/2003,C,Yes,,C
S-78,MACROINVERTEBRATE,1363,8/21/2003,C,Yes,,C
S-79,ALGAE,SA-79-2003,7/7/2003,--,--,Report,
S-79,ALGAE,SA-79-2003R (198),7/7/2003,C,Yes,,B
S-79,ALGAE,SA-79-2008,7/7/2008,--,--,,
S-79,ALGAE,SA-79-2008R (749),7/7/2008,C,Yes,,A
S-79,ALGAE,SA-79-2013,7/18/2013,--,--,,
S-79,ALGAE,SA-79-2013R (1360),7/18/2013,C,Yes,,B
S-79,ALGAE,SA-79-2018,7/9/2018,--,--,,
S-79,ALGAE,SA-79-2018 (1751),7/9/2018,--,--,,
S-79,ALGAE,SA-79-2018R (1751),7/9/2018,--,--,,
S-79,MACROINVERTEBRATE,98,9/5/1984,C,No,Report,NA
S-79,MACROINVERTEBRATE,710,8/19/1998,C,Yes,,B
S-79,MACROINVERTEBRATE,1239,8/18/2003,C,Yes,,B
S-79,MACROINVERTEBRATE,1728,8/11/2008,C,Yes,View,A
S-79,MACROINVERTEBRATE,2208,8/19/2013,C,Yes,View,A
S-79,MACROINVERTEBRATE,2663,8/15/2018,C,Yes,,A
S-80,MACROINVERTEBRATE,100,9/6/1984,B,Yes,Report,B
S-80,MACROINVERTEBRATE,416,8/30/1993,B,Yes,,B
S-81,MACROINVERTEBRATE,101,9/6/1984,B,No,Report,NA
S-81,MACROINVERTEBRATE,417,8/30/1993,B,No,,C
S-81,MACROINVERTEBRATE,1037,8/27/2001,B,Yes,,A
S-81,MACROINVERTEBRATE,1576,8/21/2006,B,Yes,,A
S-81,MACROINVERTEBRATE,2058,8/25/2011,B,Yes,View,A
S-81,MACROINVERTEBRATE,2503,8/23/2016,B,Yes,View,B
S-82,MACROINVERTEBRATE,102,9/10/1984,C,Yes,Report,C
S-82,MACROINVERTEBRATE,529,8/17/1995,C,No,,NA
S-82,MACROINVERTEBRATE,584,9/9/1996,C,Yes,,B
S-82,MACROINVERTEBRATE,660,8/1/1997,C,Indeterminate,,I
S-82,MACROINVERTEBRATE,664,9/1/1997,C,Yes,,C
S-82,MACROINVERTEBRATE,926,8/31/2000,C,Yes,,B
S-82,MACROINVERTEBRATE,1070,8/28/2001,C,Yes,,C
S-82,MACROINVERTEBRATE,1190,9/4/2002,C,Yes,,C
S-82,MACROINVERTEBRATE,1289,8/29/2003,C,Yes,,B
S-82,MACROINVERTEBRATE,1299,9/3/2004,C,Yes,,B
S-82,MACROINVERTEBRATE,1536,8/30/2005,C,Yes,,B
S-82,MACROINVERTEBRATE,1618,8/31/2006,C,Yes,,B
S-82,MACROINVERTEBRATE,1699,8/30/2007,C,Yes,View,C
S-82,MACROINVERTEBRATE,1779,9/4/2008,C,Yes,View,B
S-82,MACROINVERTEBRATE,1904,9/16/2009,C,Yes,View,B
S-82,MACROINVERTEBRATE,2001,9/1/2010,C,Yes,View,B
S-83,ALGAE,SA-83-2001,7/16/2001,--,--,Report,
S-83,ALGAE,SA-83-2001P (78),7/16/2001,--,--,,
S-83,ALGAE,SA-83-2001R (77),7/16/2001,A,Yes,,A
S-83,ALGAE,SA-83-2004,7/7/2004,--,--,,
S-83,ALGAE,SA-83-2004B,8/2/2004,--,--,,
S-83,ALGAE,SA-83-2004BR (315),8/2/2004,A,Yes,,A
S-83,ALGAE,SA-83-2004R (257),7/7/2004,A,Yes,,A
S-83,ALGAE,SA-83-2006,6/27/2006,--,--,,
S-83,ALGAE,SA-83-2006R (535),6/27/2006,A,Yes,,A
S-83,ALGAE,SA-83-2016,7/5/2016,--,--,,
S-83,ALGAE,SA-83-2016R (1627),7/5/2016,--,--,,
S-83,MACROINVERTEBRATE,103,9/10/1984,A,Yes,Report,A
S-83,MACROINVERTEBRATE,171,9/3/1985,A,Yes,,A
S-83,MACROINVERTEBRATE,253,8/21/1989,A,Yes,,A
S-83,MACROINVERTEBRATE,302,8/20/1990,A,No,,B
S-83,MACROINVERTEBRATE,559,8/26/1996,A,Yes,,A
S-83,MACROINVERTEBRATE,1565,8/15/2006,A,Yes,View,A
S-83,MACROINVERTEBRATE,2051,8/23/2011,A,Yes,View,A
S-84,MACROINVERTEBRATE,104,9/10/1984,C,No,Report,NA
S-84,MACROINVERTEBRATE,170,9/3/1985,C,No,,NA
S-84,MACROINVERTEBRATE,254,8/21/1989,C,Yes,,A
S-84,MACROINVERTEBRATE,294,8/20/1990,C,Yes,,B
S-84,MACROINVERTEBRATE,560,8/26/1996,C,Yes,,A
S-85,MACROINVERTEBRATE,105,9/10/1984,C,No,Report,NA
S-86,MACROINVERTEBRATE,106,9/11/1984,C,Yes,Report,C
S-87,MACROINVERTEBRATE,107,9/11/1984,C,Yes,Report,A
S-88,MACROINVERTEBRATE,110,9/17/1984,B,Yes,Report,A
S-89,MACROINVERTEBRATE,111,9/17/1984,B,Yes,Report,A
S-89,MACROINVERTEBRATE,1362,9/3/2003,B,Yes,,A
S-90,MACROINVERTEBRATE,114,10/11/1984,C,Yes,Report,C
S-90,MACROINVERTEBRATE,288,11/2/1988,C,Yes,,C
S-90,MACROINVERTEBRATE,296,8/21/1990,C,Yes,,C
S-90,MACROINVERTEBRATE,368,8/26/1992,C,Yes,,C
S-90,MACROINVERTEBRATE,426,9/13/1993,C,Yes,,C
S-90,MACROINVERTEBRATE,467,8/22/1994,C,Yes,,C
S-90,MACROINVERTEBRATE,626,8/26/1997,C,Yes,,C
S-90,MACROINVERTEBRATE,1223,8/12/2003,C,Yes,,C
S-91,MACROINVERTEBRATE,155,8/15/1985,C,Yes,Report,C
S-91,MACROINVERTEBRATE,816,8/27/1998,C,Yes,,C
S-91,MACROINVERTEBRATE,1122,8/28/2000,C,Yes,,C
S-91,MACROINVERTEBRATE,1412,8/14/2001,C,Yes,,C
S-92,MACROINVERTEBRATE,163,8/27/1985,C,Yes,Report,C
S-93,MACROINVERTEBRATE,164,8/28/1985,C,Yes,Report,C
S-94,MACROINVERTEBRATE,165,8/28/1985,A,No,Report,B
S-95,ALGAE,SA-95-2014,7/30/2014,--,--,Report,
S-95,ALGAE,SA-95-2014 (1414),7/30/2014,--,--,,
S-95,ALGAE,SA-95-2014R (1414),8/20/2014,B,Yes,,B
S-95,MACROINVERTEBRATE,166,8/29/1985,B,Yes,Report,B
S-95,MACROINVERTEBRATE,460,8/25/1994,B,No,,C
S-95,MACROINVERTEBRATE,770,8/16/1999,B,Yes,,A
S-96,MACROINVERTEBRATE,167,8/29/1985,B,Yes,Report,A
S-96,MACROINVERTEBRATE,327,9/10/1991,B,Yes,,B
S-96,MACROINVERTEBRATE,769,8/16/1999,B,Yes,,A
S-96,MACROINVERTEBRATE,1387,8/17/2004,B,Yes,,A
S-97,MACROINVERTEBRATE,169,8/29/1985,C,Yes,Report,B
S-98,MACROINVERTEBRATE,175,9/11/1985,C,Yes,Report,C
S-99,MACROINVERTEBRATE,455,8/25/1994,B,Yes,Report,B
S-99,MACROINVERTEBRATE,774,8/17/1999,B,Yes,,B
S-100,MACROINVERTEBRATE,177,9/12/1985,C,Yes,Report,C
S-101,ALGAE,SA-101-2008,7/10/2008,--,--,Report,
S-101,ALGAE,SA-101-2008R (757),7/10/2008,A,Yes,,A
S-101,MACROINVERTEBRATE,189,8/21/1987,A,Yes,Report,A
S-101,MACROINVERTEBRATE,711,8/20/1998,A,Yes,,A
S-102,MACROINVERTEBRATE,190,8/21/1987,A,Yes,Report,A
S-102,MACROINVERTEBRATE,730,8/27/1998,A,Yes,,A
S-102,MACROINVERTEBRATE,1246,8/20/2003,A,Yes,,A
S-103,MACROINVERTEBRATE,191,8/21/1987,A,Yes,Report,A
S-103,MACROINVERTEBRATE,1741,8/20/2008,AA,Yes,View,A
S-103,MACROINVERTEBRATE,2217,8/21/2013,AA,Yes,View,A
S-103,MACROINVERTEBRATE,2656,8/13/2018,AA,Yes,,A
S-104,MACROINVERTEBRATE,192,8/24/1987,B,Yes,Report,B
S-104,MACROINVERTEBRATE,401,8/18/1992,B,Yes,,B
S-105,MACROINVERTEBRATE,193,8/24/1987,B,Yes,Report,B
S-106,ALGAE,SA-106-2015,7/20/2015,--,--,Report,
S-106,ALGAE,SA-106-2015R (1534),7/20/2015,A,Yes,,A
S-106,MACROINVERTEBRATE,194,8/24/1987,A,Yes,Report,A
S-106,MACROINVERTEBRATE,917,8/31/2000,A,No,,B
S-106,MACROINVERTEBRATE,1341,8/17/2005,A,No,,B
S-106,MACROINVERTEBRATE,1952,8/23/2010,A,Yes,View,A
S-106,MACROINVERTEBRATE,2374,8/18/2015,A,Yes,View,A
S-107,ALGAE,SA-107-2015,7/1/2015,--,--,Report,
S-107,ALGAE,SA-107-2015R (1516),7/1/2015,B,Yes,,A
S-107,MACROINVERTEBRATE,195,8/24/1987,B,Yes,Report,A
S-107,MACROINVERTEBRATE,1496,8/24/2005,B,Yes,,A
S-107,MACROINVERTEBRATE,1961,8/25/2010,B,Yes,View,A
S-107,MACROINVERTEBRATE,2368,8/13/2015,B,Yes,View,A
S-108,MACROINVERTEBRATE,196,8/24/1987,B,Yes,Report,A
S-109,MACROINVERTEBRATE,197,8/24/1987,B,Yes,Report,B
S-110,MACROINVERTEBRATE,198,8/24/1987,B,Yes,Report,A
S-111,ALGAE,SA-111-2006,7/11/2006,--,--,Report,
S-111,ALGAE,SA-111-2006R (545),7/11/2006,AA,Yes,,A
S-111,ALGAE,SA-111-2011,6/28/2011,--,--,,
S-111,ALGAE,SA-111-2011R (1062),6/28/2011,AA,Yes,,A
S-111,MACROINVERTEBRATE,199,8/25/1987,AA,Yes,Report,A
S-111,MACROINVERTEBRATE,256,8/22/1989,AA,No,,B
S-111,MACROINVERTEBRATE,579,8/30/1996,AA,No,,B
S-111,MACROINVERTEBRATE,1041,8/28/2001,AA,Yes,,A
S-111,MACROINVERTEBRATE,1577,8/21/2006,AA,Yes,,A
S-111,MACROINVERTEBRATE,2057,8/24/2011,AA,Yes,View,A
S-111,MACROINVERTEBRATE,2507,8/23/2016,AA,Yes,View,A
S-112,ALGAE,SA-112-2003,7/29/2003,--,--,Report,
S-112,ALGAE,SA-112-2003R (240),7/29/2003,AA,Yes,,A
S-112,ALGAE,SA-112-2006,7/11/2006,--,--,,
S-112,ALGAE,SA-112-2006R (548),7/11/2006,AA,Yes,,A
S-112,ALGAE,SA-112-2011,6/28/2011,--,--,,
S-112,ALGAE,SA-112-2011R (1061),6/28/2011,AA,Yes,,A
S-112,ALGAE,SA-112-2016,7/11/2016,--,--,,
S-112,ALGAE,SA-112-2016R (1635),7/11/2016,--,--,,
S-112,MACROINVERTEBRATE,200,8/25/1987,AA,Yes,Report,A
S-112,MACROINVERTEBRATE,1578,8/21/2006,AA,Yes,,A
S-112,MACROINVERTEBRATE,2054,8/24/2011,AA,Yes,View,A
S-112,MACROINVERTEBRATE,2508,8/23/2016,AA,Yes,View,A
S-113,ALGAE,SA-113-2001,7/6/2001,--,--,Report,
S-113,ALGAE,SA-113-2001P (96),7/6/2001,--,--,,
S-113,ALGAE,SA-113-2001R (95),7/6/2001,B,Yes,,A
S-113,ALGAE,SA-113-2006,7/12/2006,--,--,,
S-113,ALGAE,SA-113-2006R (552),7/12/2006,B,Yes,,A
S-113,MACROINVERTEBRATE,201,8/25/1987,B,Yes,Report,B
S-113,MACROINVERTEBRATE,233,8/18/1988,B,No,,C
S-113,MACROINVERTEBRATE,260,8/22/1989,B,No,,C
S-113,MACROINVERTEBRATE,939,8/16/2000,B,Yes,,B
S-113,MACROINVERTEBRATE,1531,8/25/2005,B,Yes,,B
S-114,ALGAE,SA-114-2001,7/6/2001,--,--,Report,
S-114,ALGAE,SA-114-2001P (94),7/6/2001,--,--,,
S-114,ALGAE,SA-114-2001R (93),7/6/2001,B,Yes,,A
S-114,ALGAE,SA-114-2006,7/12/2006,--,--,,
S-114,ALGAE,SA-114-2006R (551),7/12/2006,B,Yes,,A
S-114,MACROINVERTEBRATE,202,8/25/1987,B,Yes,Report,B
S-114,MACROINVERTEBRATE,232,8/18/1988,B,Yes,,B
S-114,MACROINVERTEBRATE,259,8/22/1989,B,Yes,,B
S-114,MACROINVERTEBRATE,938,8/16/2000,B,Yes,,A
S-114,MACROINVERTEBRATE,1530,8/25/2005,B,Yes,,B
S-115,MACROINVERTEBRATE,203,8/27/1987,B,Yes,Report,B
S-116,MACROINVERTEBRATE,204,8/27/1987,B,Yes,Report,B
S-117,MACROINVERTEBRATE,206,8/27/1987,A,Yes,Report,A
S-118,ALGAE,SA-118-2004,7/22/2004,--,--,Report,
S-118,ALGAE,SA-118-2004R (286),7/22/2004,AA,Yes,,A
S-118,MACROINVERTEBRATE,207,8/27/1987,AA,Yes,Report,A
S-118,MACROINVERTEBRATE,1391,8/19/2004,AA,Yes,,A
S-118,MACROINVERTEBRATE,1417,9/30/2004,AA,Yes,,A
S-119,MACROINVERTEBRATE,208,8/27/1987,AA,Yes,Report,A
S-120,MACROINVERTEBRATE,209,8/31/1987,B,No,Report,NA
S-121,MACROINVERTEBRATE,212,9/10/1987,AA,Yes,Report,A
S-122,MACROINVERTEBRATE,214,8/8/1988,C,Yes,Report,C
S-122,MACROINVERTEBRATE,708,8/19/1998,C,Yes,,A
S-122,MACROINVERTEBRATE,1729,8/22/2008,C,Yes,View,B
S-123,MACROINVERTEBRATE,215,8/8/1988,C,No,Report,NA
S-124,MACROINVERTEBRATE,278,8/15/1974,B,Yes,Report,B
S-124,MACROINVERTEBRATE,268,8/19/1981,B,Yes,,B
S-124,MACROINVERTEBRATE,451,9/29/1993,B,Yes,,B
S-124,MACROINVERTEBRATE,537,8/23/1994,B,Yes,,B
S-125,MACROINVERTEBRATE,279,8/15/1974,C,Yes,Report,C
S-125,MACROINVERTEBRATE,269,8/19/1981,C,Yes,,B
S-125,MACROINVERTEBRATE,450,9/28/1993,C,Yes,,C
S-125,MACROINVERTEBRATE,535,8/25/1994,C,Yes,,C
S-126,MACROINVERTEBRATE,280,8/15/1974,C,Yes,Report,C
S-126,MACROINVERTEBRATE,270,8/19/1981,C,Yes,,B
S-127,MACROINVERTEBRATE,281,8/15/1974,B,No,Report,C
S-127,MACROINVERTEBRATE,271,8/19/1981,B,Yes,,B
S-127,MACROINVERTEBRATE,540,9/6/1995,B,Yes,,B
S-128,MACROINVERTEBRATE,282,8/15/1974,C,Yes,Report,B
S-128,MACROINVERTEBRATE,272,8/19/1981,C,Yes,,B
S-128,MACROINVERTEBRATE,394,8/21/1992,C,Yes,,B
S-128,MACROINVERTEBRATE,443,8/12/1993,C,Yes,,A
S-128,MACROINVERTEBRATE,539,8/31/1994,C,Yes,,B
S-129,MACROINVERTEBRATE,283,8/15/1974,C,No,Report,NA
S-129,MACROINVERTEBRATE,273,8/19/1981,C,Yes,,C
S-129,MACROINVERTEBRATE,396,8/21/1992,C,Yes,,B
S-129,MACROINVERTEBRATE,442,8/12/1993,C,Yes,,B
S-129,MACROINVERTEBRATE,538,8/31/1994,C,Yes,,B
S-129,MACROINVERTEBRATE,546,8/30/1995,C,Yes,,B
S-129,MACROINVERTEBRATE,2625,8/2/2017,B,Yes,View,B
S-130,MACROINVERTEBRATE,284,8/15/1974,B,Yes,Report,B
S-130,MACROINVERTEBRATE,274,8/19/1981,B,Yes,,B
S-130,MACROINVERTEBRATE,397,8/21/1992,B,Yes,,A
S-130,MACROINVERTEBRATE,441,8/12/1993,B,Yes,,A
S-130,MACROINVERTEBRATE,1124,8/17/2000,B,Yes,,B
S-131,MACROINVERTEBRATE,285,8/15/1974,C,No,Report,NA
S-131,MACROINVERTEBRATE,275,8/19/1981,C,Yes,,C
S-132,MACROINVERTEBRATE,286,8/15/1974,AA,No,Report,B
S-132,MACROINVERTEBRATE,276,8/18/1981,AA,No,,C
S-132,MACROINVERTEBRATE,820,8/26/1998,AA,Yes,,A
S-133,MACROINVERTEBRATE,287,8/15/1974,C,No,Report,NA
S-133,MACROINVERTEBRATE,277,8/18/1981,C,Yes,,C
S-133,MACROINVERTEBRATE,549,9/13/1995,C,Yes,,B
S-133,MACROINVERTEBRATE,550,8/31/1995,C,Yes,,B
S-134,MACROINVERTEBRATE,293,9/17/1991,B,Yes,Report,B
S-135,ALGAE,SA-135-2006,6/27/2006,--,--,Report,
S-135,ALGAE,SA-135-2006R (536),6/27/2006,C,Yes,,B
S-135,ALGAE,SA-135-2014,7/21/2014,--,--,,
S-135,ALGAE,SA-135-2014 (1398),7/21/2014,--,--,,
S-135,ALGAE,SA-135-2014R (1398),7/21/2014,B,Yes,,B
S-135,MACROINVERTEBRATE,255,8/21/1989,C,Yes,Report,A
S-135,MACROINVERTEBRATE,295,8/20/1990,C,Yes,,A
S-135,MACROINVERTEBRATE,561,8/26/1996,C,Yes,,B
S-135,MACROINVERTEBRATE,1566,8/15/2006,B,Yes,View,A
S-135,MACROINVERTEBRATE,2257,8/7/2014,B,Yes,View,A
S-136,ALGAE,SA-136-2003,7/14/2003,--,--,Report,
S-136,ALGAE,SA-136-2003R (215),7/14/2003,A,Yes,,A
S-136,MACROINVERTEBRATE,251,8/18/1989,B,No,Report,C
S-136,MACROINVERTEBRATE,299,8/29/1990,A,No,,C
S-136,MACROINVERTEBRATE,1243,8/19/2003,A,No,,B
S-136,MACROINVERTEBRATE,1614,10/4/2006,A,Yes,,A
S-136,MACROINVERTEBRATE,2683,8/29/2018,A,No,,B
S-137,ALGAE,SA-137-2014,7/1/2014,--,--,Report,
S-137,ALGAE,SA-137-2014R (1376),7/1/2014,A,No,,B
S-137,ALGAE,SA-137-2015,7/23/2015,--,--,,
S-137,ALGAE,SA-137-2015R (1540),7/23/2015,A,No,,B
S-137,ALGAE,SA-137-2018,7/2/2018,--,--,,
S-137,ALGAE,SA-137-2018 (1748),7/2/2018,--,--,,
S-137,ALGAE,SA-137-2018R (1748),7/2/2018,--,--,,
S-137,MACROINVERTEBRATE,252,8/18/1989,B,No,Report,C
S-137,MACROINVERTEBRATE,300,8/29/1990,A,Yes,,A
S-137,MACROINVERTEBRATE,1244,8/19/2003,A,No,,B
S-137,MACROINVERTEBRATE,1615,10/4/2006,A,Yes,,A
S-137,MACROINVERTEBRATE,2200,8/14/2013,A,No,View,B
S-137,MACROINVERTEBRATE,2684,8/29/2018,A,Yes,,A
S-138,MACROINVERTEBRATE,301,9/17/1991,AA,Yes,Report,A
S-139,MACROINVERTEBRATE,303,8/28/1989,AA,No,Report,C
S-139,MACROINVERTEBRATE,304,8/28/1989,AA,No,,B
S-139,MACROINVERTEBRATE,349,8/28/1989,AA,No,,C
S-140,ALGAE,SA-140-2008,7/21/2008,--,--,Report,
S-140,ALGAE,SA-140-2008R (768),7/21/2008,C,Yes,,A
S-140,MACROINVERTEBRATE,306,8/30/1990,C,Yes,Report,C
S-141,MACROINVERTEBRATE,307,8/9/1991,B,Yes,Report,A
S-141,MACROINVERTEBRATE,374,8/27/1992,B,Yes,,A
S-141,MACROINVERTEBRATE,783,8/17/1999,B,Yes,,A
S-141,MACROINVERTEBRATE,1937,8/18/2010,B,Yes,View,A
S-141,MACROINVERTEBRATE,2351,8/6/2015,B,Yes,View,A
S-142,MACROINVERTEBRATE,308,8/9/1991,B,Yes,Report,B
S-142,MACROINVERTEBRATE,375,8/27/1992,B,No,,C
S-142,MACROINVERTEBRATE,784,8/17/1999,B,Yes,,B
S-142,MACROINVERTEBRATE,1938,8/18/2010,B,Yes,View,A
S-142,MACROINVERTEBRATE,2352,8/6/2015,B,Yes,View,A
S-143,ALGAE,SA-143-2001,7/20/2001,--,--,Report,
S-143,ALGAE,SA-143-2001P (66),7/20/2001,--,--,,
S-143,MACROINVERTEBRATE,314,8/30/1991,B,No,Report,C
S-143,MACROINVERTEBRATE,520,9/6/1995,B,Yes,,B
S-143,MACROINVERTEBRATE,677,9/22/1997,B,Yes,,B
S-143,MACROINVERTEBRATE,755,9/24/1998,B,Yes,,B
S-143,MACROINVERTEBRATE,866,9/22/1999,B,Yes,,B
S-143,MACROINVERTEBRATE,990,9/11/2000,B,No,,C
S-143,MACROINVERTEBRATE,1028,8/24/2001,B,No,,C
S-143,MACROINVERTEBRATE,1113,8/7/2001,B,No,,C
S-143,MACROINVERTEBRATE,1202,7/31/2002,B,Yes,,B
S-143,MACROINVERTEBRATE,1232,8/14/2003,B,No,,NA
S-143,MACROINVERTEBRATE,1294,9/30/2003,B,No,,NA
S-143,MACROINVERTEBRATE,2348,8/5/2015,B,No,View,C
S-144,ALGAE,SA-144-2001,7/20/2001,--,--,Report,
S-144,ALGAE,SA-144-2001P (112),7/20/2001,--,--,,
S-144,MACROINVERTEBRATE,315,8/30/1991,B,No,Report,NA
S-144,MACROINVERTEBRATE,521,9/6/1995,B,No,,C
S-144,MACROINVERTEBRATE,678,9/22/1997,B,No,,C
S-144,MACROINVERTEBRATE,756,9/24/1998,B,No,,NA
S-144,MACROINVERTEBRATE,868,9/22/1999,B,No,,NA
S-144,MACROINVERTEBRATE,992,9/11/2000,B,No,,NA
S-144,MACROINVERTEBRATE,1029,8/24/2001,B,No,,NA
S-144,MACROINVERTEBRATE,1114,8/7/2001,B,No,,NA
S-144,MACROINVERTEBRATE,1204,7/31/2002,B,No,,NA
S-144,MACROINVERTEBRATE,1296,9/30/2003,B,No,,NA
S-145,ALGAE,SA-145-2006,6/21/2006,--,--,Report,
S-145,ALGAE,SA-145-2006R (563),6/21/2006,B,No,,C
S-145,ALGAE,SA-145-2011,7/5/2011,--,--,,
S-145,ALGAE,SA-145-2011R (1074),7/5/2011,B,Yes,,B
S-145,ALGAE,SA-145-2016,7/27/2016,--,--,,
S-145,ALGAE,SA-145-2016R (1652),7/27/2016,--,--,,
S-145,MACROINVERTEBRATE,316,9/3/1991,B,Yes,Report,B
S-145,MACROINVERTEBRATE,566,8/27/1996,B,Yes,,B
S-145,MACROINVERTEBRATE,1049,8/30/2001,B,Yes,,B
S-146,MACROINVERTEBRATE,317,9/3/1991,B,Yes,Report,A
S-146,MACROINVERTEBRATE,567,8/27/1996,B,Yes,,B
S-147,MACROINVERTEBRATE,318,9/3/1991,C,Yes,Report,B
S-148,MACROINVERTEBRATE,319,9/4/1991,B,Yes,Report,A
S-148,MACROINVERTEBRATE,2484,8/15/2016,B,Yes,View,A
S-149,MACROINVERTEBRATE,320,9/4/1991,B,Yes,Report,A
S-149,MACROINVERTEBRATE,557,8/20/1996,B,Yes,,A
S-149,MACROINVERTEBRATE,1061,9/11/2000,B,Yes,,B
S-150,MACROINVERTEBRATE,321,9/4/1991,C,No,Report,NA
S-150,MACROINVERTEBRATE,477,9/1/1994,C,Yes,,C
S-150,MACROINVERTEBRATE,558,8/20/1996,C,No,,NA
S-151,MACROINVERTEBRATE,323,9/6/1991,B,Yes,Report,B
S-151,MACROINVERTEBRATE,421,9/2/1993,B,Yes,,B
S-151,MACROINVERTEBRATE,544,9/5/1995,B,Yes,,A
S-152,ALGAE,SA-152-2001,7/16/2001,--,--,Report,
S-152,ALGAE,SA-152-2001P (82),7/16/2001,--,--,,
S-152,ALGAE,SA-152-2001R (81),7/16/2001,B,Yes,,B
S-152,ALGAE,SA-152-2004A,7/7/2004,--,--,,
S-152,ALGAE,SA-152-2004AR (255),7/7/2004,B,No,,C
S-152,ALGAE,SA-152-2004B,7/7/2004,--,--,,
S-152,ALGAE,SA-152-2004B (256),7/7/2004,--,--,,
S-152,ALGAE,SA-152-2004BR (256),7/7/2004,B,Yes,,B
S-152,ALGAE,SA-152-2005VB,7/27/2005,--,--,,
S-152,ALGAE,SA-152-2005VB2,8/22/2005,--,--,,
S-152,ALGAE,SA-152-2006,6/27/2006,--,--,,
S-152,ALGAE,SA-152-2006R (537),6/27/2006,B,Yes,,B
S-152,ALGAE,SA-152-2014,7/21/2014,--,--,,
S-152,ALGAE,SA-152-2014R (1397),7/21/2014,B,Yes,,B
S-152,MACROINVERTEBRATE,324,9/6/1991,B,Yes,Report,A
S-152,MACROINVERTEBRATE,422,9/2/1993,B,Yes,,B
S-152,MACROINVERTEBRATE,545,9/5/1995,B,Yes,,A
S-152,MACROINVERTEBRATE,1567,8/15/2006,B,Yes,View,A
S-152,MACROINVERTEBRATE,2050,8/22/2011,B,Yes,View,B
S-152,MACROINVERTEBRATE,2258,8/7/2014,B,Yes,View,B
S-153,MACROINVERTEBRATE,328,9/10/1991,B,Yes,Report,A
S-153,MACROINVERTEBRATE,384,9/3/1992,B,Yes,,A
S-154,MACROINVERTEBRATE,329,9/11/1991,A,No,Report,C
S-154,MACROINVERTEBRATE,823,9/17/1998,C,Yes,,C
S-154,MACROINVERTEBRATE,2701,9/5/2018,C,Yes,,C
S-155,MACROINVERTEBRATE,333,9/13/1991,B,Yes,Report,A
S-155,MACROINVERTEBRATE,373,8/27/1992,B,Yes,,A
S-155,MACROINVERTEBRATE,812,8/18/1999,B,Yes,,B
S-155,MACROINVERTEBRATE,1344,8/18/2005,B,Yes,,B
S-155,MACROINVERTEBRATE,1949,8/19/2010,B,Yes,View,B
S-156,MACROINVERTEBRATE,334,9/13/1991,B,Yes,Report,B
S-157,MACROINVERTEBRATE,335,9/13/1991,B,Yes,Report,B
S-158,MACROINVERTEBRATE,336,9/16/1991,AA,Yes,Report,A
S-158,MACROINVERTEBRATE,1306,9/13/2004,AA,Yes,,A
S-158,MACROINVERTEBRATE,1623,9/13/2005,AA,Yes,,A
S-158,MACROINVERTEBRATE,1758,9/26/2006,AA,Yes,,A
S-158,MACROINVERTEBRATE,1764,9/26/2007,AA,Yes,,A
S-158,MACROINVERTEBRATE,1981,9/25/2008,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2005,9/15/2009,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2074,9/24/2010,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2167,9/21/2011,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2234,9/25/2012,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2319,9/27/2013,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2426,9/24/2014,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2615,9/23/2016,AA,Yes,View,A
S-158,MACROINVERTEBRATE,2640,9/20/2017,AA,Yes,,A
S-159,ALGAE,SA-159-2011,6/29/2011,--,--,Report,
S-159,ALGAE,SA-159-2011R (1069),6/29/2011,B,Yes,,A
S-159,ALGAE,SA-159-2016,7/6/2016,--,--,,
S-159,ALGAE,SA-159-2016 (1630),7/6/2016,--,--,,
S-159,ALGAE,SA-159-2016R (1630),7/6/2016,--,--,,
S-159,MACROINVERTEBRATE,337,9/30/1991,B,Yes,Report,A
S-159,MACROINVERTEBRATE,2030,8/10/2011,B,Yes,View,A
